year,X4,X6,X8,X9,X11,X12,X13,X15,X16
2014,878.225,506.877,1676.1801,1390.228,2700.0,458.653,973.595,874.769,1390.228
2015,411.762,-40.248,1024.9901,789.735,2302.584,-110.269,506.629,834.521,789.735
2016,347.901,-243.016,3578.2482,704.665,2297.214,-129.53,442.694,591.505,704.665
2017,679.883,123.796,2264.771,1248.424,2097.606,142.194,783.28,717.985,1248.424
2018,1110.949,-35.296,1760.6248,2321.947,2735.276,473.825,1259.727,682.689,2321.947
2010,-1.702,-3.56,17.0286,16.078,1.75,-1.999,0.059,-6.563,16.078
2011,-3.338,-4.536,1.3749,10.967,0.0,-3.783,-0.813,-11.099,10.967
2011,-11.092,-18.359,132.7159,0.019,0.0,-11.135,-11.092,-28.306,0.019
2012,-11.759,-11.593,132.8659,0.05,0.0,-11.821,-11.759,-39.862,0.05
2013,-23.886,-24.009,299.9235,0.05,0.0,-24.024,-23.886,-63.87,0.05
2014,-38.632,-38.125,178.264,0.077,0.0,-39.071,-38.632,-101.996,0.077
2015,-32.373,-32.01,181.993,1.163,4.922,-33.302,-32.373,-134.005,1.163
2010,25.112,24.143,86.5956,140.842,0.0,23.496,31.398,46.576,140.842
2011,25.877,44.354,54.3031,127.678,0.0,24.552,32.118,92.709,127.678
2012,30.278,23.661,16.0358,162.274,0.0,29.145,36.592,116.883,162.274
2013,10.646,-7.252,24.6004,78.54,0.0,5.718,16.093,111.921,78.54
2010,10.859,9.309,136.8994,33.227,5.0,9.62,25.988,13.496,33.227
2011,18.606,8.348,238.4357,60.607,0.0,16.303,41.687,22.933,60.607
2012,2.753,-1.41,263.7325,61.313,41.35,-0.448,37.936,23.408,61.313
2013,-8.836,-25.635,93.7163,84.872,1.31,-16.842,47.361,-5.202,84.872
2014,17.896,-35.286,360.022,123.004,285.0,-15.103,80.465,-40.488,123.004
2015,23.592,-148.315,180.2834,175.85,313.749,-71.103,124.442,-188.803,175.85
2016,8.923,-169.59,19.431,156.156,290.321,-77.215,112.836,-358.472,156.156
2017,23.968,-77.141,28.4184,146.068,279.976,-49.367,101.556,-435.534,146.068
2010,14.258,7.992,607.7938,95.623,0.8,10.344,78.195,-90.218,95.623
2011,33.475,32.297,818.6012,138.064,82.198,28.536,116.205,-58.742,138.064
2012,33.956,12.076,1014.0793,164.842,86.865,25.804,137.926,-47.117,164.842
2013,4.085,-8.874,773.2926,178.493,91.549,-6.337,147.535,-54.508,178.493
2014,22.21,1.012,839.9259,216.857,97.049,7.219,174.135,-59.683,216.857
2015,34.143,0.179,1028.2688,278.843,188.331,15.943,219.285,-76.411,278.843
2016,37.901,0.816,1252.0613,340.962,201.015,16.507,271.179,-82.338,340.962
2012,-10.44,-11.528,65.8338,0.781,0.0,-11.397,0.536,-16.177,0.781
2013,-3.673,-21.363,11.1611,1.844,0.0,-5.832,1.704,-37.54,1.844
2014,-5.709,-11.803,3.7483,0.418,0.0,-8.305,0.321,-49.337,0.418
2010,-2.227,-12.893,270.2884,44.607,17.945,-6.986,10.394,-106.707,44.607
2011,-0.414,-14.379,71.9203,83.956,0.044,-9.637,19.589,-121.615,83.956
2012,3.69,-111.029,28.2887,91.479,21.251,-7.412,21.398,-230.747,91.479
2013,7.691,-10.706,63.3199,91.209,22.654,-3.642,22.842,-241.847,91.209
2014,8.901,-13.467,106.207,106.322,24.21,-1.754,27.87,-255.459,106.322
2015,15.347,1.857,206.48,126.951,20.289,4.915,34.475,-255.367,126.951
2016,15.913,-5.946,359.8654,142.541,270.264,5.387,42.342,-261.436,142.541
2017,48.495,-6.359,378.1559,286.074,269.793,21.797,83.196,-255.737,286.074
2018,51.384,-54.847,540.3237,302.112,178.966,26.822,86.61,-330.181,302.112
2010,8.717,8.159,63.2813,21.279,0.0,7.987,9.912,17.354,21.279
2011,9.42,8.096,12.7701,31.438,0.0,8.232,12.577,26.508,31.438
2012,1.681,-0.213,9.5149,26.529,0.0,0.034,5.102,26.608,26.529
2013,1.524,-2.044,30.4415,33.351,0.0,-0.778,5.323,26.001,33.351
2014,6.369,4.683,56.0053,43.753,0.0,3.504,10.974,30.719,43.753
2015,6.169,4.49,29.8713,37.368,0.0,3.634,11.232,30.034,37.368
2016,5.889,-1.76,28.8982,33.698,0.0,3.274,9.848,22.687,33.698
2017,3.616,1.109,23.5528,27.004,0.0,1.063,6.802,29.116,27.004
2010,-18.968,-18.403,47.9675,2.564,0.0,-20.031,-0.352,-144.942,2.564
2011,-19.661,-23.97,84.3694,5.009,0.583,-20.987,1.131,-168.899,5.009
2012,-20.693,-22.103,294.777,20.469,0.063,-21.891,10.027,-191.002,20.469
2013,-26.521,-33.643,551.8008,27.404,0.0,-29.05,15.524,-224.199,27.404
2014,-36.398,-38.263,569.701,30.594,0.0,-39.054,20.123,-262.482,30.594
2015,-38.129,-42.197,330.1958,39.411,9.89,-41.535,27.5,-304.64,39.411
2016,-45.065,-50.601,569.821,49.274,11.88,-48.981,33.49,-355.175,49.274
2017,-54.2,-61.85,229.6252,52.519,20.099,-59.517,25.322,-417.111,52.519
2018,-41.252,-50.5,273.3264,70.759,36.042,-47.772,26.001,-466.803,70.759
2010,28.206,19.932,88.0114,217.301,0.0,26.595,34.309,36.429,217.301
2011,27.712,16.619,22.4354,313.136,0.0,26.252,35.197,49.316,313.136
2012,8.257,4.213,19.8333,166.701,0.0,8.188,12.549,53.47,166.701
2013,11.13,8.444,59.8674,200.974,0.0,11.054,16.005,62.719,200.974
2014,-1.33,-2.288,10.8461,43.23,0.0,-1.349,2.036,59.59,43.23
2015,-1.531,-2.418,6.9752,1.921,0.0,-1.534,0.098,51.914,1.921
2016,-2.704,-5.047,35.205,5.069,0.0,-3.968,1.466,44.436,5.069
2017,-2.145,-11.214,17.1349,0.051,0.0,-4.861,-2.145,33.591,0.051
2018,-1.22,-12.372,64.181,1.58,0.36,-3.603,1.328,21.119,1.58
2017,-0.25,-1.743,54.7589,0.002,0.0,-0.25,0.002,-3.108,0.002
2010,5.377,10.114,343.1364,68.701,0.018,3.504,49.014,-11.618,68.701
2011,-11.854,-22.024,157.9375,71.937,0.002,-15.013,48.48,-33.673,71.937
2012,-9.377,-13.252,164.9271,97.728,0.0,-12.908,64.24,-58.98,97.728
2013,-6.287,-12.733,368.5962,119.646,0.0,-10.002,77.776,-71.69,119.646
2014,-3.509,-7.041,280.9205,133.112,0.0,-8.616,87.065,-78.814,133.112
2015,51.39,-42.331,919.1815,300.36,0.0,12.759,183.057,-122.043,300.36
2016,103.473,61.292,1417.6758,387.832,0.0,76.77,254.996,-61.492,387.832
2017,92.21,-9.187,1780.708,420.318,347.609,25.472,270.88,-68.08,420.318
2018,65.966,-26.199,1224.0976,384.997,255.757,-13.061,255.675,-93.358,384.997
2010,17.301,13.569,178.2,47.055,0.477,14.689,20.544,39.419,47.055
2011,19.645,16.763,14.85,55.573,0.251,16.991,23.937,59.52,55.573
2010,7.974,-0.626,535.1551,98.052,0.159,2.271,29.581,-45.347,98.052
2011,18.765,7.605,380.4596,123.178,0.0,12.389,40.042,-37.742,123.178
2012,17.874,0.465,451.3662,157.266,0.0,5.474,46.174,-37.277,157.266
2013,28.536,3.66,1365.2028,242.535,0.0,13.207,66.123,-33.617,242.535
2014,39.764,14.174,1697.5413,348.748,145.203,21.292,94.045,-19.443,348.748
2015,57.165,4.436,1253.0732,420.919,300.133,29.203,119.854,-14.813,420.919
2016,52.461,-55.567,1524.2453,578.164,252.984,-11.538,155.99,-70.996,578.164
2017,93.105,-3.28,2228.3449,683.679,240.158,30.285,200.25,-73.23,683.679
2018,107.515,5.755,2367.1212,812.363,294.725,29.889,231.775,-59.876,812.363
2014,5.305,5.611,35.2495,134.747,1.728,4.859,37.483,11.063,134.747
2015,6.267,3.741,25.2824,140.213,0.033,5.714,41.661,14.523,140.213
2016,7.018,4.095,28.9775,148.544,0.0,6.441,44.14,18.412,148.544
2017,7.1,4.051,30.7278,156.954,12.193,6.315,45.555,22.404,156.954
2018,11.333,6.949,68.068,193.284,8.204,10.324,56.038,29.458,193.284
2011,7.604,5.365,76.0665,43.162,0.0,6.941,12.777,7.717,43.162
2012,7.544,5.434,38.0009,66.297,0.0,6.779,15.491,13.189,66.297
2013,7.423,4.867,86.6191,78.356,6.602,6.098,16.69,18.483,78.356
2014,7.801,8.555,58.7206,98.711,0.0,6.091,21.102,27.009,98.711
2015,5.411,2.2,43.6572,108.82,5.659,3.55,20.25,28.206,108.82
2016,-0.164,-1.118,52.7083,92.648,0.0,-0.767,14.126,26.353,92.648
2017,9.128,3.765,67.6608,106.494,4.202,7.603,21.946,29.737,106.494
2018,5.393,5.3,13.1465,88.645,0.0,4.949,16.397,35.036,88.645
2010,-1.45,-3.026,15.2086,15.991,0.75,-2.348,6.515,-3.765,15.991
2011,0.42,0.067,20.3692,20.904,0.789,-0.328,8.437,-3.852,20.904
2012,-0.054,-1.052,7.3206,20.511,0.757,-0.879,7.212,-4.928,20.511
2013,1.2,0.038,23.5886,23.961,0.843,0.375,9.384,-4.88,23.961
2014,1.231,0.151,26.9675,28.348,0.0,0.27,11.145,-4.821,28.348
2015,1.096,0.142,17.9363,29.688,0.0,0.209,11.419,-4.733,29.688
2016,0.29,-0.553,17.985,29.219,0.0,-0.266,10.616,-5.322,29.219
2014,-1.117,-17.908,39.6413,0.011,0.607,-1.126,0.011,-102.959,0.011
2012,-0.809,-1.077,51.9845,1.965,0.0,-0.819,0.274,-1.152,1.965
2010,30.031,13.516,2037.3142,226.521,0.0,28.318,204.512,1.254,226.521
2011,25.131,9.044,2042.4316,320.619,0.0,22.16,289.243,9.469,320.619
2012,19.885,3.839,1874.1319,388.537,0.0,14.63,350.503,15.939,388.537
2013,11.422,-9.979,2369.7771,470.45,0.0,3.422,416.627,6.45,470.45
2014,2.553,-24.631,2806.4183,556.797,0.0,-8.876,492.764,-18.936,556.797
2015,5.987,-36.491,2949.6039,612.732,0.0,-9.102,537.226,-57.476,612.732
2010,42.151,37.591,305.2148,301.84,0.436,33.14,86.743,85.549,301.84
2011,56.852,37.827,325.4465,361.308,0.13,40.174,121.899,107.89,361.308
2012,42.151,12.917,228.1827,342.291,17.514,16.888,108.428,120.845,342.291
2013,38.373,-5.575,196.0118,337.436,13.766,9.013,101.679,115.102,337.436
2014,27.683,-3.308,243.8381,318.121,1.005,-0.193,86.947,111.787,318.121
2015,23.506,-7.935,230.0018,327.935,0.064,-4.041,87.779,103.612,327.935
2016,29.345,-2.928,316.9632,335.661,1.695,2.042,93.125,100.84,335.661
2017,40.332,13.829,399.9466,383.337,0.866,13.144,119.009,114.215,383.337
2018,37.839,14.263,339.7664,421.553,83.577,8.42,141.347,123.079,421.553
2010,73.421,6657.153,401.2733,607.103,108.138,31.547,244.645,-20.865,607.103
2011,71.767,-2.832,433.9014,623.556,92.745,39.394,228.866,-23.697,623.556
2012,81.742,19.097,352.5942,612.789,168.959,49.306,239.175,-4.6,612.789
2013,77.801,18.103,460.4775,557.667,294.771,43.25,217.229,13.503,557.667
2014,95.742,251.267,443.3741,746.661,291.992,45.285,296.005,264.77,746.661
2015,140.166,37.4,453.8993,811.477,289.21,77.13,344.465,302.17,811.477
2016,143.737,43.544,747.6723,847.152,283.825,75.835,373.29,345.714,847.152
2017,186.075,49.847,1348.346,898.19,136.721,110.14,402.332,395.561,898.19
2011,168.703,-34.668,1538.9204,729.414,717.75,85.631,411.5,-261.586,729.414
2012,118.106,-53.637,513.3183,673.015,641.375,34.61,359.686,-322.163,673.015
2013,120.735,-104.248,670.1529,647.142,587.0,42.951,352.275,-430.341,647.142
2010,-225.995,-230.468,305.6879,31.612,0.0,-230.213,-213.637,-251.045,31.612
2011,-10.385,-24.913,156.9399,38.91,6.0,-23.915,8.028,-276.103,38.91
2012,2.064,-6.091,92.0961,16.624,0.872,-8.686,16.298,-281.705,16.624
2013,-11.422,-15.948,232.4207,7.873,0.0,-15.95,8.539,-297.877,7.873
2014,-69.569,-96.062,466.8827,53.844,154.185,-93.325,-40.964,-444.954,53.844
2015,-334.23,-451.497,677.1712,68.429,120.006,-436.993,-301.888,-896.451,68.429
2016,-76.869,-142.401,648.4971,77.815,204.242,-136.992,-23.828,-1018.292,77.815
2017,-75.46,-151.892,591.5085,101.173,191.179,-132.735,-59.83,-1170.184,101.173
2009,17.539,12.327,56.4291,36.499,0.0,17.14,19.332,20.348,36.499
2011,-4.158,-4.25,21.7696,0.252,0.0,-4.269,-4.158,-24.346,0.252
2012,-5.413,-5.507,16.54,0.226,0.0,-5.522,-5.413,-29.85,0.226
2013,-6.021,-6.06,19.3979,0.13,0.0,-6.076,0.122,-35.91,0.13
2014,-5.564,-5.607,4.9521,0.084,0.0,-5.613,-5.564,-41.517,0.084
2010,7.921,-7.355,1465.6752,246.136,0.019,-7.816,82.711,-149.58,246.136
2011,70.585,36.869,736.5735,246.628,25.0,42.319,154.638,-112.711,246.628
2012,30.773,-9.69,641.745,215.552,46.458,-2.358,119.492,-182.731,215.552
2013,42.859,-11.406,552.2225,199.234,23.75,2.559,130.325,-201.501,199.234
2014,32.112,-23.822,645.0509,163.463,22.38,-7.887,116.118,-224.843,163.463
2010,58.336,-12.436,980.1608,184.332,125.886,12.613,167.055,-78.57,184.332
2011,56.932,-1.243,338.5075,212.89,91.164,8.303,189.741,-80.005,212.89
2012,30.756,-17.38,342.3548,216.667,75.238,-13.585,179.174,-97.621,216.667
2013,28.614,-15.278,678.8139,234.496,75.004,-15.894,195.384,-113.504,234.496
2014,27.684,-26.496,679.2996,255.821,77.933,-21.734,215.952,-140.714,255.821
2015,27.5,-30.384,529.9964,276.153,80.501,-23.198,231.788,-174.048,276.153
2010,26.519,19.338,156.6403,130.089,0.0,23.504,39.509,42.345,130.089
2011,14.754,9.651,34.1361,123.951,4.5,10.732,29.677,55.541,123.951
2012,10.983,5.575,44.6097,125.309,4.5,6.47,27.083,61.959,125.309
2013,7.959,2.744,32.9724,134.183,0.0,2.144,25.269,68.06,134.183
2014,10.613,2.587,36.0058,152.576,4.5,3.17,29.319,69.966,152.576
2009,-0.047,-3.14,7.7698,17.33,4.705,-2.281,2.612,-4.714,17.33
2010,-1.538,-7.761,13.5773,18.827,4.356,-3.718,3.209,-12.476,18.827
2011,-0.975,-14.337,2.1933,20.715,6.374,-3.58,3.46,-26.804,20.715
2012,1.488,4.812,2.3302,20.102,2.31,0.351,3.898,-21.658,20.102
2013,0.498,-1.433,1.5631,20.166,1.652,-0.429,3.326,-23.09,20.166
2014,0.436,0.284,1.1391,18.971,1.038,-0.091,3.24,-22.807,18.971
2010,222.73,107.896,2462.9326,433.841,313.796,194.264,222.73,379.062,433.841
2011,257.375,147.335,2445.1582,519.591,278.429,226.334,257.375,520.782,519.591
2012,373.92,216.199,4347.6887,707.534,485.217,327.428,373.92,747.351,707.534
2013,492.83,284.501,9663.2442,895.171,474.939,426.632,492.83,987.772,895.171
2014,672.394,368.707,13631.056,1199.39,2168.953,565.148,672.394,1246.972,1199.39
2015,853.494,362.431,13203.3017,1702.865,2061.415,663.292,853.494,1195.525,1702.865
2016,951.554,452.385,12996.7722,1831.546,2521.727,753.463,951.554,1552.318,1831.546
2017,1142.269,740.2,17280.9837,2249.538,2902.104,883.821,1142.269,2407.064,2249.538
2018,1370.754,811.483,15943.1334,2433.492,2748.431,1101.488,1370.754,2903.798,2433.492
2011,-1.488,-14.754,113.8725,201.029,22.166,-13.924,61.539,-219.2,201.029
2012,1.487,-17.53,175.334,245.423,17.167,-14.745,76.324,-236.254,245.423
2013,-5.392,-34.339,222.8983,282.242,24.15,-25.767,84.715,-270.735,282.242
2014,2.221,-19.719,110.7018,306.177,20.891,-21.214,93.475,-296.815,306.177
2015,28.299,3.668,445.108,339.439,10.759,5.424,120.29,-300.196,339.439
2016,36.994,-0.205,459.7061,413.673,10.215,14.594,147.374,-307.079,413.673
2017,-20.33,-53.333,290.961,292.894,40.556,-48.681,90.17,-351.613,292.894
2018,-3.956,-43.637,300.5294,322.54,50.736,-35.083,96.993,-404.598,322.54
2011,8.769,-2.955,510.5562,104.941,8.29,4.126,55.054,-46.226,104.941
2012,13.23,3.038,446.4663,154.512,0.131,4.39,84.083,-42.965,154.512
2013,16.524,4.962,687.2796,188.914,0.203,5.767,104.241,-38.8,188.914
2014,15.476,2.936,503.2316,212.476,0.166,5.204,115.505,-37.325,212.476
2010,-78.566,-81.87,1169.838,80.311,7.825,-85.846,17.076,-199.446,80.311
2011,-167.095,-178.87,530.0668,146.991,15.894,-178.172,2.453,-387.112,146.991
2012,-141.398,-205.139,214.3752,73.694,102.083,-155.968,-0.741,-599.134,73.694
2013,-93.611,-235.111,405.5473,41.119,145.958,-110.25,8.96,-841.525,41.119
2014,-80.055,2.286,163.1973,43.274,215.636,-95.024,15.673,-849.129,43.274
2015,-91.319,-217.952,333.9306,34.153,118.662,-104.119,9.579,-1084.302,34.153
2016,-77.245,-97.334,200.0996,67.192,168.222,-88.619,21.888,-1175.342,67.192
2017,-25.657,-72.329,171.1388,143.445,108.651,-37.015,84.756,-1248.923,143.445
2009,18.089,12.021,1.7322,69.435,0.0,17.276,20.074,26.972,69.435
2010,20.7,14.158,45.0734,83.934,0.0,19.896,24.686,43.033,83.934
2010,-2.342,-4.269,244.8576,0.943,0.0,-2.893,-0.564,-6.529,0.943
2011,4.296,-1.345,148.6694,8.426,15.0,0.713,6.982,-7.874,8.426
2012,-52.572,-62.296,129.6114,27.915,23.5,-65.412,-39.668,-70.17,27.915
2013,6.595,-10.883,504.3344,51.325,0.0,-10.892,37.102,-81.053,51.325
2014,-10.578,-52.145,93.3948,112.607,226.5,-45.871,14.609,-133.198,112.607
2010,494.0,-250.1,1943.0159,3391.7,1461.6,219.5,810.2,773.6,3391.7
2011,615.5,-46.9,668.244,4324.6,1367.7,270.9,1022.5,612.5,4324.6
2012,563.4,87.4,962.408,4094.0,1227.0,224.8,910.5,527.7,4094.0
2013,575.2,32.5,1307.04,4795.9,1272.2,234.7,994.0,553.2,4795.9
2014,545.0,18.6,1122.744,4862.4,1329.4,208.6,970.5,398.6,4862.4
2015,466.9,-641.9,461.28,4677.7,1249.6,141.6,916.8,-340.6,4677.7
2016,480.1,44.9,1381.632,4329.5,1038.7,203.0,934.7,-359.0,4329.5
2017,458.6,107.2,1175.2,4131.4,917.2,226.1,872.0,-287.3,4131.4
2018,395.7,8.5,635.712,4193.7,892.9,165.0,781.0,-363.6,4193.7
2010,-0.464,-0.819,16.342,2.105,0.02,-0.824,1.639,-4.979,2.105
2011,-0.231,-0.781,18.2459,3.089,0.0,-0.71,2.221,-5.76,3.089
2012,-0.181,-0.646,15.866,3.246,0.0,-0.631,2.16,-6.406,3.246
2013,-0.821,-0.685,6.5051,3.252,0.0,-1.306,2.022,-7.091,3.252
2010,189.764,-36.894,337.9144,1997.058,448.33,75.096,321.985,-229.086,1997.058
2011,209.838,8.064,211.3954,2406.089,474.051,94.231,367.13,-266.494,2406.089
2012,168.949,18.032,162.9884,2084.914,422.373,75.026,302.968,-249.696,2084.914
2013,206.859,-20.275,438.1222,2102.019,464.086,110.827,339.54,-245.24,2102.019
2014,191.635,21.516,530.2136,2067.771,464.919,103.023,322.27,-282.885,2067.771
2015,170.979,194.052,603.1698,1955.709,418.202,90.683,298.524,-124.522,1955.709
2016,182.497,38.579,577.1777,1913.641,356.095,110.22,306.317,-97.404,1913.641
2017,204.708,47.625,627.5581,1988.046,344.738,126.031,319.428,-38.096,1988.046
2018,159.933,48.9,490.4466,1571.853,294.457,103.936,249.46,-10.244,1571.853
2011,-4.304,-12.648,40.9074,31.942,3.471,-10.255,19.845,-12.494,31.942
2012,-3.63,-6.827,14.731,25.735,3.716,-8.446,15.936,-18.531,25.735
2010,27.864,0.067,2118.3957,188.274,55.323,6.908,121.597,-89.746,188.274
2011,32.528,-1.231,1837.1795,258.685,50.312,3.381,168.022,-91.018,258.685
2012,43.656,5.183,1635.5884,322.261,10.0,11.187,209.774,-85.886,322.261
2013,59.29,20.692,1833.7869,379.739,0.866,27.545,245.698,-65.248,379.739
2014,32.318,-10.274,1735.6525,404.551,20.292,-8.988,248.904,-75.569,404.551
2015,56.336,-9.218,1768.9253,468.52,40.0,10.445,293.922,-120.961,468.52
2016,90.743,16.65,2432.61,568.128,116.657,35.909,356.016,-119.313,568.128
2017,113.725,0.377,3684.874,670.963,634.46,46.579,424.618,-74.803,670.963
2018,179.07,34.725,4512.9935,869.48,580.425,78.884,553.17,-59.285,869.48
2010,102.878,22.915,1977.2292,974.213,82.45,69.756,319.227,-26.924,974.213
2011,120.467,51.395,2068.6024,1108.035,64.0,83.982,366.851,27.813,1108.035
2012,148.127,64.133,2353.8091,1329.131,42.0,102.386,451.698,91.946,1329.131
2013,165.591,50.807,1687.2046,1511.657,50.769,110.934,515.356,142.753,1511.657
2014,165.579,63.025,1844.2191,1753.166,33.337,103.613,594.62,205.778,1753.166
2015,179.331,65.498,899.6386,1857.033,32.285,110.673,632.243,233.672,1857.033
2014,35.005,30.59,58.2146,139.123,5.373,30.874,37.206,33.613,139.123
2016,9.857,5.904,46.1702,105.16,0.006,5.346,12.205,30.012,105.16
2017,9.795,8.365,55.9791,109.609,0.003,5.165,12.114,33.4,109.609
2012,42.409,15.23,81.9986,180.824,26.674,33.433,70.395,2.518,180.824
2013,90.703,9.657,286.6525,318.221,439.246,57.375,129.441,12.062,318.221
2014,81.406,-10.292,115.2922,346.609,457.09,46.503,118.067,-0.732,346.609
2015,59.614,-86.713,28.4861,297.52,460.947,17.3,89.589,-92.69,297.52
2011,125.941,24.632,387.8493,2654.171,384.525,66.047,185.177,-159.307,2654.171
2012,140.63,26.078,491.748,2521.09,307.998,71.574,205.204,-131.117,2521.09
2010,-21.138,-24.356,131.8139,0.65,3.704,-21.185,-21.138,-79.796,0.65
2010,6.076,4.01,63.684,21.272,0.0,5.927,9.67,-9.013,21.272
2013,-5.507,-6.111,14.061,0.178,2.293,-5.827,-3.519,-22.311,0.178
2014,-5.822,-6.609,23.2415,0.178,2.494,-6.21,-5.822,-28.087,0.178
2015,-8.09,-9.427,141.0888,0.14,0.0,-8.461,-8.09,-37.359,0.14
2016,-19.13,-19.556,194.7077,6.415,2.088,-19.512,-6.782,-56.533,6.415
2017,-40.487,-41.217,106.3142,10.846,1.71,-41.037,-13.121,-104.29,10.846
2018,-33.319,-36.502,30.7671,0.763,8.312,-33.667,-14.842,-141.557,0.763
2010,-46.812,-54.659,142.7805,8.983,0.0,-46.921,8.962,-35.144,8.983
2011,-48.473,-48.981,166.2478,4.49,8.649,-48.556,4.49,-84.125,4.49
2012,-40.258,-42.865,192.8889,40.508,34.595,-40.344,-40.258,-126.99,40.508
2013,-24.381,-29.673,439.3826,70.999,46.42,-24.438,-24.381,-156.663,70.999
2011,32.813,-7.152,532.1835,241.649,58.908,3.673,88.252,-72.697,241.649
2012,50.82,14.676,330.6053,278.868,94.716,9.567,124.383,-55.175,278.868
2010,-4.301,-6.979,156.7634,1.354,0.0,-4.324,-0.461,-7.897,1.354
2011,-6.394,-8.077,26.2162,8.165,0.0,-6.443,1.944,-17.268,8.165
2012,-8.557,3.697,25.1625,10.108,0.193,-8.748,2.941,-13.572,10.108
2013,-3.597,-9.329,4.5269,1.986,0.081,-4.602,1.591,-22.901,1.986
2010,4.828,-7.015,756.2075,133.379,0.0,-7.767,85.586,-324.042,133.379
2011,-9.994,-195.392,41.6043,121.65,20.935,-27.24,75.761,-521.252,121.65
2012,13.686,-34.242,19.1605,90.042,0.0,4.69,57.023,-554.363,90.042
2013,-19.144,-10.314,16.1141,10.285,0.0,-22.929,1.17,-564.641,10.285
2014,-15.532,-29.28,3.1436,12.24,0.0,-19.697,-0.864,-593.285,12.24
2010,-136.215,-154.328,2527.4,116.744,72.324,-146.838,41.354,-414.982,116.744
2011,-234.569,-254.411,2985.3768,204.242,271.165,-251.488,78.514,-669.395,204.242
2012,-365.458,-396.213,3868.4282,413.256,411.46,-394.283,58.892,-1065.606,413.256
2013,44.8,-74.014,18516.456,2013.496,598.974,-61.283,562.345,-1139.62,2013.496
2014,45.242,-294.04,27954.2681,3198.356,1818.785,-186.689,1113.602,-1433.682,3198.356
2015,-294.039,-888.663,31543.3143,4046.025,2040.375,-716.629,1346.093,-2325.879,4046.025
2016,301.459,-674.914,34523.9701,7000.132,6053.86,-645.64,2546.356,-3020.977,7000.132
2017,70.917,-1961.4,52554.946,11758.751,9486.248,-1565.086,3858.49,-4940.951,11758.751
2018,1634.946,-976.091,57442.2784,21461.268,9454.055,-252.84,5929.807,-5326.05,21461.268
2011,4.614,-0.149,12.935,29.141,8.475,1.481,6.876,-3.558,29.141
2012,2.988,-5.677,6.8263,26.562,7.537,-1.059,6.377,-9.235,26.562
2013,4.363,-4.143,92.467,37.344,5.648,-0.85,9.634,-13.378,37.344
2014,6.394,-1.069,59.0307,48.492,5.835,0.808,17.518,-18.521,48.492
2015,6.424,-0.516,37.024,52.038,4.501,1.599,20.627,-19.037,52.038
2010,65.971,37.12,259.101,558.752,15.17,57.687,75.991,28.628,558.752
2011,17.568,-7.141,92.2336,626.685,0.0,8.715,30.703,19.99,626.685
2012,29.469,-5.85,44.3874,750.628,0.0,15.467,42.922,15.085,750.628
2013,22.024,4.632,40.264,646.549,0.0,10.21,37.461,21.923,646.549
2014,-4.744,-47.125,0.0057,653.497,0.0,-19.075,7.546,-25.746,653.497
2015,6.478,-60.038,0.6867,474.36,15.4,-9.801,43.367,-97.804,474.36
2011,-2.686,-2.808,27.1744,0.217,0.137,-2.688,0.217,-16.876,0.217
2011,-3.962,-3.659,22.024,39.882,0.0,-5.422,22.936,-4.253,39.882
2012,-6.734,-7.695,36.6918,43.029,0.0,-8.65,23.97,-9.776,43.029
2013,-10.339,-15.261,9.7796,47.203,10.0,-12.976,25.496,-25.037,47.203
2011,5.203,1.931,333.4687,79.297,0.0,2.018,54.577,-31.938,79.297
2012,-2.224,-20.691,275.2334,92.006,0.0,-7.132,64.23,-52.333,92.006
2013,-4.794,-13.178,390.1476,102.664,0.0,-12.302,73.077,-65.644,102.664
2014,9.447,-22.608,689.5073,156.142,0.0,-4.666,115.016,-88.338,156.142
2015,35.815,-13.551,1064.2908,246.616,171.701,8.931,182.289,-101.985,246.616
2016,58.846,99.456,1842.9399,266.277,398.49,28.733,210.099,2.555,266.277
2017,68.07,-74.904,1565.748,348.201,422.288,-9.785,265.252,-73.576,348.201
2018,14.814,-95.751,1424.02,294.49,447.825,-67.905,219.444,-169.507,294.49
2010,5.04,10.906,374.8772,107.988,0.0,-2.16,32.304,6.727,107.988
2011,17.32,0.535,190.7054,190.587,0.0,1.828,58.719,7.262,190.587
2012,28.973,1.015,458.5658,243.52,63.0,3.193,88.162,8.277,243.52
2013,20.82,-10.634,496.2854,298.732,56.0,-9.847,105.521,-2.357,298.732
2014,7.169,-12.864,390.2984,290.53,124.338,-12.188,102.324,-15.221,290.53
2015,3.721,-58.622,240.4448,311.81,126.188,-16.128,107.99,-75.26,311.81
2016,26.27,-25.728,483.1188,288.027,132.482,13.708,97.704,-100.988,288.027
